            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459040.500000000, A.D. 2020-Jul-10 00:00:00.0000,  9.991798493786666E-01,  2.946876843072240E-01,  1.289373962075499E+02,  6.101032682310909E+01,  3.727565072446314E+01,  2.459034180671121E+06,  1.447109925222120E-04,  9.144763541690466E-04,  4.845989398739139E+01,  3.593092252106135E+02,  7.183237627369198E+02,  2.487717026367177E+06,
2459041.500000000, A.D. 2020-Jul-11 00:00:00.0000,  9.991799103177005E-01,  2.946876990122344E-01,  1.289373962612703E+02,  6.101033011291347E+01,  3.727565957488228E+01,  2.459034180671861E+06,  1.446948534634674E-04,  1.059069112475297E-03,  5.420523964395517E+01,  3.593359426082230E+02,  7.183771975174338E+02,  2.487994502796140E+06,
2459042.500000000, A.D. 2020-Jul-12 00:00:00.0000,  9.991799739445351E-01,  2.946877163598745E-01,  1.289373960148050E+02,  6.101033439481655E+01,  3.727566948513846E+01,  2.459034180672629E+06,  1.446780017426768E-04,  1.203623659902937E-03,  5.941680928052273E+01,  3.593638450829350E+02,  7.184330024495101E+02,  2.488284297983970E+06,
2459043.500000000, A.D. 2020-Jul-13 00:00:00.0000,  9.991800352437249E-01,  2.946877359042805E-01,  1.289373953576882E+02,  6.101033963031000E+01,  3.727568017702439E+01,  2.459034180673384E+06,  1.446617650401322E-04,  1.348150237227376E-03,  6.413908873174547E+01,  3.593907343567357E+02,  7.184867809775672E+02,  2.488563580709307E+06,
2459044.500000000, A.D. 2020-Jul-14 00:00:00.0000,  9.991800907026964E-01,  2.946877570986116E-01,  1.289373942077830E+02,  6.101034572114767E+01,  3.727569135434952E+01,  2.459034180674093E+06,  1.446470732124913E-04,  1.492660289967245E-03,  6.841992379736556E+01,  3.594150695298258E+02,  7.185354513025530E+02,  2.488816344532240E+06,
2459045.500000000, A.D. 2020-Jul-15 00:00:00.0000,  9.991801385370753E-01,  2.946877794063348E-01,  1.289373925165061E+02,  6.101035253117603E+01,  3.727570275442626E+01,  2.459034180674731E+06,  1.446343986782521E-04,  1.637163803741133E-03,  7.230646214117600E+01,  3.594360666191121E+02,  7.185774454588180E+02,  2.489034443326595E+06,
2459046.500000000, A.D. 2020-Jul-16 00:00:00.0000,  9.991801784566094E-01,  2.946878023821012E-01,  1.289373902656283E+02,  6.101035991336548E+01,  3.727571417913638E+01,  2.459034180675284E+06,  1.446238183929085E-04,  1.781667780400227E-03,  7.584288886340262E+01,  3.594535966489630E+02,  7.186125054955439E+02,  2.489216534319164E+06,
2459047.500000000, A.D. 2020-Jul-17 00:00:00.0000,  9.991802111697227E-01,  2.946878256986900E-01,  1.289373874588552E+02,  6.101036773138165E+01,  3.727572549970434E+01,  2.459034180675752E+06,  1.446151449889803E-04,  1.926176007399930E-03,  7.906936193047663E+01,  3.594679688415573E+02,  7.186412498574159E+02,  2.489365826984664E+06,
2459048.500000000, A.D. 2020-Jul-18 00:00:00.0000,  9.991802378735558E-01,  2.946878491301683E-01,  1.289373841125322E+02,  6.101037587118971E+01,  3.727573664359564E+01,  2.459034180676136E+06,  1.446080617502943E-04,  2.070689669585919E-03,  8.202168663194664E+01,  3.594797071296651E+02,  7.186647264101999E+02,  2.489487761903893E+06,
2459049.500000000, A.D. 2020-Jul-19 00:00:00.0000,  9.991802598666927E-01,  2.946878725158953E-01,  1.289373802483275E+02,  6.101038424378945E+01,  3.727574757523863E+01,  2.459034180676445E+06,  1.446022251109179E-04,  2.215208273234326E-03,  8.473141005368085E+01,  3.594893802832535E+02,  7.186840726939911E+02,  2.489588246127333E+06,
2459050.500000000, A.D. 2020-Jul-20 00:00:00.0000,  9.991802783168559E-01,  2.946878957258696E-01,  1.289373758889170E+02,  6.101039278218212E+01,  3.727575827850084E+01,  2.459034180676689E+06,  1.445973261400748E-04,  2.359730515131956E-03,  8.722613076612635E+01,  3.594974999264728E+02,  7.187003119572197E+02,  2.489672593608402E+06,
