            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2448000.500000000, A.D. 1990-Apr-19 00:00:00.0000,  9.993875950875709E-03,  2.970040745511167E+01,  1.776758811544582E+00,  1.316671494712550E+02,  2.854432454566236E+02,  2.470246919910545E+06,  5.998303937652287E-03,  2.265592118519141E+02,  2.257348014413282E+02,  3.000022599217570E+01,  3.030004452923974E+01,  6.001696541921191E+04,
2448400.500000000, A.D. 1991-May-24 00:00:00.0000,  8.835862798718267E-03,  2.975199599737867E+01,  1.776219465424539E+00,  1.316851234870007E+02,  2.872444758958837E+02,  2.470589256885860E+06,  5.993209602161016E-03,  2.270181291716477E+02,  2.262829616723714E+02,  3.001722407086724E+01,  3.028245214435580E+01,  6.006798091463246E+04,
2448800.500000000, A.D. 1992-Jun-27 00:00:00.0000,  7.337713100163161E-03,  2.984446255121064E+01,  1.774315344060504E+00,  1.317196669025651E+02,  2.811505746374093E+02,  2.469640252235260E+06,  5.978908368797739E-03,  2.354010309569321E+02,  2.347124997972511E+02,  3.006507141962376E+01,  3.028568028803688E+01,  6.021166035571643E+04,
2449200.500000000, A.D. 1993-Aug-01 00:00:00.0000,  6.303954204987615E-03,  2.994091254041788E+01,  1.771428245203924E+00,  1.317605637112234E+02,  2.647517431737750E+02,  2.466964624461891E+06,  5.959338446337856E-03,  2.541375701287240E+02,  2.534442083345114E+02,  3.013085607728617E+01,  3.032079961415446E+01,  6.040938994180266E+04,
2449600.500000000, A.D. 1994-Sep-05 00:00:00.0000,  6.584211322547536E-03,  2.999970552262339E+01,  1.768094368665090E+00,  1.317984344178336E+02,  2.444187558120193E+02,  2.463597607722593E+06,  5.939314967732500E-03,  2.768667685982418E+02,  2.761169692566980E+02,  3.019853908559516E+01,  3.039737264856694E+01,  6.061305082418285E+04,
2450000.500000000, A.D. 1995-Oct-10 00:00:00.0000,  7.959797289758853E-03,  3.001006589170983E+01,  1.764730118022228E+00,  1.318281629222763E+02,  2.330323430339205E+02,  2.461696973677045E+06,  5.923913965256908E-03,  2.907110962402949E+02,  2.898549358107016E+02,  3.025085657791158E+01,  3.049164726411333E+01,  6.077063274574204E+04,
2450400.500000000, A.D. 1996-Nov-13 00:00:00.0000,  9.517069587461754E-03,  2.998419980619647E+01,  1.762074087594616E+00,  1.318439406284355E+02,  2.322409801268034E+02,  2.461550987789989E+06,  5.917619757964355E-03,  2.940156531430175E+02,  2.930146890939997E+02,  3.027230342445981E+01,  3.056040704272315E+01,  6.083527072105068E+04,
2450800.500000000, A.D. 1997-Dec-18 00:00:00.0000,  1.065262334560038E-02,  2.992976603811105E+01,  1.760649681448619E+00,  1.318451363611007E+02,  2.389511767661347E+02,  2.462644298067125E+06,  5.923569444326371E-03,  2.898424396648061E+02,  2.886890779630492E+02,  3.025202951396329E+01,  3.057429298981553E+01,  6.077416722864793E+04,
2451200.500000000, A.D. 1999-Jan-22 00:00:00.0000,  1.116554019964498E-02,  2.985169311669707E+01,  1.761174533000426E+00,  1.318323000929307E+02,  2.510735629591620E+02,  2.464625235345801E+06,  5.942199027628151E-03,  2.802275506820152E+02,  2.789653787816939E+02,  3.018876700830602E+01,  3.052584089991497E+01,  6.058363214126390E+04,
2451600.500000000, A.D. 2000-Feb-26 00:00:00.0000,  1.126846826018894E-02,  2.976062651056612E+01,  1.763595576873537E+00,  1.318127779070121E+02,  2.662698123193177E+02,  2.467104659546325E+06,  5.968562277129361E-03,  2.674624581932084E+02,  2.661733657883580E+02,  3.009980521021530E+01,  3.043898390986448E+01,  6.031603312232599E+04,
